id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
887,2.3083138727081153e-76,4.269920404464555e-149,1.2167038895360955e-108,1.1242807701122865e-13,0.0,1.2782642427442282e-65,1.6103397228749681e-127,3.332225072196951e-84,1.500189116035532e-82,1.997956338183717e-233,1.2977790825013617e-40,2.5084644449332163e-129,4.070337238577284e-70,6.033851601519351e-93,5.937085995573618e-148,5.839940691661154e-169,3.3843706462348463e-116,8.300116388177423e-60,8.520979686055037e-103,6.373265220270831e-113,4.0579187293949586e-78,6.3712019338231895e-68,9.823270831864311e-55,5.60500656205844e-86,1.094176872621602e-106,5.56086648908849e-73,2.315308710149001e-48,1.6040034785477708e-81,7.325771625653169e-49,9.21861617876974e-52,2.7784225545320943e-58,1.6264293425749381e-35,4.456238721375569e-72,2.706881162293072e-59,2.0711845263733282e-73,5.65111293916668e-166,5.048160147628538e-97,7.74200389809086e-104,6.250018335111917e-103,9.131393584270248e-76,4.399572933032114e-85,3.1167500161978083e-86,1.6363816227854028e-123,3.609794457553254e-48,2.9606656458246378e-86,2.3429258842352436e-66,1.864371753245897e-39,3.3675620859665475e-174,1.193114459459775e-93,1.683247628947733e-52,5.034639335271715e-40,2.773779588997485e-42,8.293496254552232e-18,7.516240541469267e-09,1.9626047106773094e-22,0.5001800260153041,9.217385163564557e-19,1.614428422388756e-140,1.0737351759998453e-54,3.726472935930713e-99,5.611544464752171e-113,1.2557935064699465e-103,3.848606403808081e-72,7.393942190246366e-158,1.7588430522810722e-65,1.0782743815898167e-56,2.5179380274266735e-55,1.2641321727502147e-57,3.3199584579616954e-28,0.49981996646834054,2.615139118514687e-40,4.059990217834386e-105,2.764380149500791e-101,4.297582972757758e-46,5.1885942393740266e-138,9.286154308355386e-79,1.525509249096801e-65,1.7938042776719774e-58,5.003351333471669e-125,4.178078853315672e-33,7.518743145273412e-61,4.8742854096723124e-39,2.019491364114586e-144,5.081071983403218e-30,2.3812639573296814e-99,6.96751015990999e-106,2.395008470800091e-15,1.7524834520962803e-58,1.0057786897751857e-156,1.4575360749084015e-158,6.682710096554712e-54,6.502536135280845e-127,1.4611383848349361e-52,8.994265798680063e-55,4.285967756882371e-51,2.9930951157026577e-122,6.207121072968953e-37,1.971519052427994e-107,6.786068946882213e-65
888,3.713835343912962e-56,1.6515076101009226e-124,9.260854180984718e-121,7.21193121212409e-15,0.0,6.17014043332797e-66,5.291409358027351e-146,2.925442530594924e-98,2.949172444970703e-78,1.6960862934814281e-165,2.8748992434368357e-35,2.9207318172550597e-130,1.1844273842561804e-42,3.268813057851429e-94,3.391998578128665e-147,1.3450057693913173e-160,2.7651744516828037e-95,8.760005886981127e-78,1.1569167226384178e-157,1.4912319766421338e-118,1.0222628657673952e-68,1.1576343501332251e-52,6.153355336375844e-39,3.5133357990438855e-101,6.599774613527322e-121,8.869926366737802e-80,9.062238162645188e-13,7.11149728121899e-55,4.3592076306489295e-69,8.54080352074255e-63,2.5292552272102667e-77,0.21210985398840368,2.2615950928117747e-49,5.267956517142473e-38,6.042850204384565e-92,9.266277586124853e-186,2.9874371886086033e-109,5.370197226018601e-106,5.588106345525885e-108,3.467736060129399e-74,2.469089818470738e-116,8.826554632578082e-29,1.0742107962920013e-140,1.0331602425635364e-82,2.423010821330183e-69,1.4612257620141897e-44,0.23294750728056196,1.1700219001334959e-205,2.5613051878000286e-88,2.926282870641066e-75,6.2076853055112795e-43,0.023024829246584565,4.082966985959296e-25,2.3330562441749e-20,0.06599988826446083,0.23293666830667153,0.23294747741195754,1.1206511016458896e-177,1.520455976534605e-60,1.5597893104496936e-116,2.2042006508568558e-132,3.814479855320186e-117,1.0628372178091027e-78,2.6250619879074945e-193,1.2019031972882805e-66,3.535996449957014e-18,3.444299581174632e-54,1.2411892925905626e-81,1.1083303144820679e-26,1.0714189667163908e-43,7.93042518456364e-49,2.3256667994170716e-136,4.447627353980485e-85,3.751967604594366e-78,4.776245805099957e-56,1.6802717154994146e-10,4.580564810963753e-76,2.7132897868044243e-49,1.500775102539967e-90,1.129144027262384e-66,4.521140683298801e-75,8.226381756129471e-65,2.1334390986068484e-178,3.377533241918873e-05,4.044924919939275e-98,5.972629221476562e-88,1.5201532565279e-40,3.224993836266016e-81,3.584088899370163e-118,2.7377441874165374e-221,1.5295014945059846e-100,2.2235925132462866e-143,6.445620698849655e-59,2.79818601975367e-54,2.3806273774057622e-32,8.56538010938418e-118,1.3688384308122796e-78,1.9153328184873768e-94,2.7679027840477684e-68
889,2.678062076913367e-54,1.680559565922838e-18,1.1192816029651205e-102,1.9915663862604495e-26,2.9053042405424308e-261,1.7600923296278882e-84,3.295072976647719e-97,2.663677191169812e-56,4.722468516785885e-35,2.0583795819079634e-65,1.1433398809343952e-32,2.0727703096183496e-83,3.844708376366227e-48,9.953955598562169e-39,1.5710950685537396e-108,2.157088892906993e-183,4.878128051515915e-62,7.581819977763504e-41,1.8574886359204563e-123,0.4999999999958832,1.2086419806602796e-27,1.3006850030412677e-91,3.393891203030369e-76,1.544830502435067e-86,3.5834080713163666e-138,6.097803872984997e-94,1.149600245494597e-31,1.451455788195434e-128,1.8040770612927805e-71,7.661174951033124e-69,1.9384259525585814e-74,1.517933424116662e-63,3.7447530540103416e-88,1.1147640922405629e-96,1.3450162253788413e-100,5.878134815766534e-163,4.4042751258128534e-104,1.961326036094329e-90,1.0110975928265997e-123,2.058830666340243e-80,1.4992292170559541e-83,8.937327778598718e-37,2.9309436878632157e-131,2.0853563217076123e-62,2.0913716451073022e-107,3.1775420133188594e-94,4.852410870165919e-124,0.4999999999958832,7.996472037026009e-24,2.0814823237064711e-78,2.108531868981372e-46,9.749484063399311e-110,1.8067223796186218e-59,2.3811269530960477e-53,2.907971286540028e-32,1.2993027512344532e-28,2.989458973991083e-90,1.1514758335909376e-184,8.959422069214573e-63,2.273630544447836e-84,2.2693545501324495e-134,1.3378460871991888e-112,4.175982429212749e-111,3.0823882972412926e-174,5.6587896627178e-115,5.98556575003389e-67,2.023295689508136e-93,6.19575060889644e-78,3.658559789488408e-46,1.1136328254077126e-29,7.100318759135965e-51,1.1058111165281519e-104,1.4391019413115166e-111,8.532529532779785e-30,1.0025475542885988e-168,1.177061070246939e-142,1.848945567591527e-58,5.236057089177853e-83,1.1756360880903028e-125,1.6762548817070704e-56,2.643389605849356e-51,3.6446924133780044e-49,9.204504084630676e-160,5.723960217484926e-66,5.263339449761673e-121,6.652116412580753e-88,2.8813190172775932e-36,2.2999494408704156e-40,3.7551562354754206e-259,4.993470389664223e-111,2.5448941314010414e-73,3.671537628310305e-126,5.404209738960301e-76,2.1897520204246802e-49,2.3842111897810647e-22,2.561478950027809e-56,7.887635747387676e-54,5.2603382049130545e-158,8.233618974315795e-12
890,2.3318715474102602e-67,1.8504346747164504e-133,1.1756202556764373e-98,2.8842212684741193e-16,0.0,1.699730759959334e-49,5.934562691656066e-129,7.661887872233633e-122,9.859325352855661e-97,4.21134500831365e-183,2.0113648986991397e-27,3.7782938638294467e-149,6.6134474596415526e-74,8.908730513182394e-103,6.534926504112741e-165,5.1709512962494085e-154,2.691809701862589e-115,8.116971516113023e-85,4.255522438994171e-158,6.974698767893506e-123,2.1369136367390653e-78,4.4249735549137026e-38,8.764725813195195e-50,1.490507758788659e-102,8.739420762173249e-125,3.845872233622645e-71,8.672654733387347e-48,5.095338062745266e-74,4.435526881016888e-71,3.966979869797428e-68,3.169836266891241e-59,0.2095105967125521,2.3955931936544906e-30,1.2407110059294129e-20,1.4433863087777862e-78,8.418786130552648e-189,3.842747642419291e-77,6.301338480951221e-101,5.14878931051657e-100,2.0369736976036567e-64,8.829433619212086e-98,3.446440317301351e-43,3.586747085712625e-160,3.823864851516145e-73,3.5450321908354474e-84,1.9897371408810763e-08,0.20951059671255215,1.505085012705336e-197,1.0068719962377756e-107,2.647864414942618e-87,2.082570219139825e-52,0.1624995166161026,1.7651412687816635e-17,5.095930021836283e-34,0.20951059314376788,7.397127311073262e-08,0.208968238368277,2.1628385471822107e-168,6.479639296218849e-51,2.5465959614151413e-107,1.050038180669852e-120,1.8865352737684867e-118,4.397709004651807e-70,7.037726801108369e-189,1.547471716290768e-56,6.594969588774831e-15,1.6669038529444976e-53,3.3346331197179864e-73,3.6457809677329383e-07,1.2942760038065005e-35,2.6402437742703337e-46,1.2657701321728041e-134,2.9551104690318956e-91,1.2388863392430791e-83,6.956185410689972e-79,9.812427813292909e-24,9.872797434082057e-76,3.0243040616797223e-56,3.608956323474092e-98,1.3030004314818552e-42,2.66080427118542e-66,2.7017607269592527e-55,9.841545189077656e-174,4.98154738939982e-19,1.3104153349501793e-109,1.9933521677932444e-92,6.591505390717176e-38,2.8224063214043282e-67,3.412927728143021e-125,1.0720279926477535e-219,8.392816547564886e-100,3.0932109284867806e-142,1.5623880901664231e-46,2.2497086419528374e-67,7.5936659799026e-30,1.0509851952661828e-135,1.3071940122127998e-69,1.5163270659506401e-103,3.5413812296437845e-62
891,1.40147245429731e-35,6.605243852574417e-85,6.300648265712473e-98,3.4683094970413537e-15,2.2023080510514781e-305,6.135258509182828e-85,3.0137333776648137e-91,1.7433941388921766e-36,0.49990593240927383,4.534952116623841e-192,3.74940778963611e-26,1.2739451056632032e-80,7.760833530310113e-41,1.7518645903792708e-63,2.6211284360090727e-70,1.1666388778305357e-161,2.2419562461305113e-53,2.7824186419029646e-34,3.220156228316689e-116,1.7464085773645422e-63,9.67137498136024e-48,8.15670907189536e-85,9.112905408912839e-63,3.3786552107203797e-105,3.337390359673769e-134,6.857377002383899e-91,1.6518315448503033e-34,5.430372641502886e-100,4.5243628457673474e-77,3.781989897686971e-79,2.0258082237853753e-76,3.81300951275263e-36,4.973512137249227e-77,1.1241071014602232e-72,5.854282351698819e-81,3.6827470907452124e-173,1.1709181227157496e-98,1.8969378763649594e-106,1.5743678255846751e-112,8.5295171429903e-68,2.5581296841977578e-80,3.406470905785608e-25,1.231474378706631e-122,1.4986397777432145e-76,3.291410735411167e-91,8.026171492353405e-67,4.887324954892094e-89,3.016134185023102e-90,1.5005077581567112e-34,3.0143650227385276e-49,3.559831492185355e-34,4.240996695190391e-85,1.1392121170919351e-51,1.5473676835849005e-43,1.1784026804124845e-47,2.1787746915838523e-32,2.9711035397036345e-86,5.977987353179337e-160,1.840145577705576e-42,9.616510817130565e-98,1.382427878763121e-122,1.2520652530209479e-119,1.16814197469173e-103,2.4897401571957e-181,1.1100524703055838e-94,1.495993217142666e-82,2.1678659693145956e-83,9.215884036378398e-87,3.342854529115474e-36,6.111765248679739e-33,1.0289778505860772e-76,3.249525106300483e-138,2.6172593434832638e-127,1.5599963801366967e-52,2.890211964358019e-143,4.492564599654703e-113,5.759817483883557e-79,5.946205556920928e-73,7.493790382561883e-131,5.123091722863755e-59,9.935335321825653e-86,3.7906029308034153e-44,3.775713909479163e-148,1.0062161529671421e-36,9.98460501333221e-81,5.7613517733123954e-96,3.0025466021803566e-32,1.0333178819175517e-68,4.730443359887543e-244,2.6067947978548402e-120,7.188888830373889e-67,1.192068092578832e-109,4.091737386427989e-53,1.0660780537051135e-29,0.5000940675907227,5.589280506954421e-41,3.8646068664880983e-66,3.134451007513199e-137,7.477750292984351e-36
895,2.1124534303421235e-15,5.187837088883123e-85,4.164438807845457e-148,3.044016161004754e-07,5.786362197413929e-259,2.1629595492702654e-76,2.5423757534479042e-105,1.260672806110374e-21,7.352455491284276e-07,1.3467772586109259e-122,0.1428564242114948,1.8006017387814177e-108,8.404311313125801e-65,2.424811950813988e-112,9.186204332315885e-93,7.681021474794636e-188,5.2810520926057135e-55,1.4943414190333664e-41,0.1428564244505339,2.2983700445446684e-140,0.1428564244505339,2.7578610107935896e-112,1.0081022417564508e-77,8.2490126033375e-81,9.128295281652793e-85,2.64224917237906e-82,8.663766139033332e-41,7.044401173884965e-88,2.2431452705548742e-68,1.8577104429369526e-100,8.401770250655167e-100,7.968170438963606e-72,1.5409511399670694e-117,8.754163853810623e-107,2.9739373032812335e-115,3.631242340162895e-126,4.1937402770454755e-137,6.920276426294233e-139,7.046914131835077e-135,1.672937420413462e-87,3.654436986312529e-116,1.4633324404170343e-61,2.222668980957063e-132,1.37648791807101e-26,5.12988620426792e-96,7.350806303042712e-121,2.4054527880453374e-131,4.972990683942821e-125,8.181744895375268e-18,0.1428564244505339,5.740740743947567e-64,3.0102534069856994e-87,2.114854175003061e-86,3.223094459536574e-48,3.2966798128363092e-52,1.131896307357908e-63,5.153016373455865e-81,3.4671504561784354e-199,3.028893856450966e-71,2.2374273364589683e-127,1.6910498623036713e-43,3.113142603105575e-112,9.412093045181445e-61,1.6727047409455224e-201,2.33467628510822e-114,1.618859586468994e-89,2.0970450689713052e-78,1.2707461639670728e-114,2.146687006754346e-65,1.5853673517728816e-45,1.6448781240134213e-94,9.247758904994008e-119,8.812347401360014e-158,5.168342928170859e-52,3.767793833029076e-108,6.663234506296124e-146,9.572395002918349e-82,8.222840915034572e-73,4.667161601348936e-147,2.905976359983947e-48,1.2442213823488436e-83,1.5446617365079387e-74,3.139574242735272e-192,2.292320389487686e-73,5.628894916955374e-97,6.11885236492321e-127,1.735783509682394e-39,1.7509896482809262e-89,1.3785969681994619e-192,0.1428564244505339,2.773551091862919e-69,0.1428564244505339,3.0394845348353674e-53,0.1428564244505339,3.989438134315499e-06,4.95519032492268e-59,1.1424586883029824e-65,2.7246113400725294e-60,1.5869292092906813e-64
902,0.2866182352744061,1.5994798859487735e-78,3.220917877256661e-122,2.0158672754933956e-18,5.748879645957353e-283,3.176936918651591e-70,6.727284420953628e-131,6.446287917566482e-36,0.28628165619040175,5.5348833207843764e-120,8.114620240260673e-06,3.3517266170489804e-88,3.079304527037984e-47,5.040034153682922e-72,1.6011635189644255e-91,1.589563095142085e-188,2.0020424422445724e-44,1.24547348350469e-52,4.578057446542735e-64,3.549496267111958e-98,0.2866011147278165,2.100420760535717e-87,1.0424069767852722e-102,3.800274221773701e-88,7.432267782597752e-117,2.7847298904980424e-91,8.710693634336684e-22,2.4915871404523663e-102,1.5032998240788513e-86,3.7144603461545347e-109,2.775897202192559e-92,8.124226273150609e-42,3.0020745516375803e-84,3.963506686987469e-88,6.053548498335694e-104,7.622192339165244e-154,4.454339529652853e-127,7.785702929548905e-109,4.108253895214324e-121,1.3481076750713966e-71,2.0223543231534422e-106,2.56361115696291e-16,5.200090394086581e-134,1.8332867397373396e-52,1.0580886870761024e-89,3.987782638608176e-99,2.5002159130499037e-89,1.9068574919314843e-107,8.271567729971009e-15,8.895660777823674e-12,1.838595567899337e-69,6.243766554696338e-78,1.1023454802943987e-62,4.222604548776912e-40,4.813009502972488e-28,1.425733365078357e-57,3.5042918358417167e-76,4.6002392392272295e-198,5.75019950136671e-66,1.0733133877984352e-110,3.0415882252350665e-98,4.303211392644849e-137,2.362175581747287e-107,3.3370115946784e-199,2.21015689500515e-96,8.528363588032104e-39,1.5611016702481537e-88,1.550472750904007e-106,1.6657540580856943e-48,6.856870678363704e-42,1.357251034201105e-79,9.043061857393137e-134,2.017500030892218e-126,7.378208425066448e-55,3.216962288309983e-79,1.1979374777000863e-84,1.8272234758470783e-60,2.9788714650540473e-87,1.508621728448478e-126,1.3254731083587153e-72,1.2222918012427362e-95,7.185847316610284e-70,7.397761094487312e-188,3.909537096023839e-57,9.941621923663071e-83,1.981810528389034e-83,5.625404536227688e-47,1.6980881104418326e-83,7.839474578549714e-225,1.1982560553237049e-70,7.21260645758915e-68,2.9263876692881066e-55,7.220884036430678e-63,2.3282740408243534e-23,0.14049087917823108,4.8852465740384186e-45,4.362296340965729e-73,5.110534888259706e-112,4.8209484726892804e-33
903,2.2039808087323015e-93,1.9171693455542401e-140,4.682383976210287e-90,1.2283941590111308e-32,0.0,3.0306440858119576e-38,4.330761439052052e-71,3.544503795749737e-89,1.2812185564719065e-80,1.8995332116436138e-225,5.779238888892758e-61,8.357356822939099e-143,6.90389895806188e-95,2.89398344914126e-85,5.00437907013817e-162,9.622730968100055e-112,4.954203105831602e-140,6.903865187979531e-54,3.39382258356571e-129,1.4597088375743317e-108,2.5275785108976966e-90,1.5493465018954935e-98,1.3027144032706686e-39,2.494942893959426e-91,2.6757394161724e-110,3.833242045152607e-77,1.1443207567552364e-69,3.585520817697994e-96,5.813522713468543e-34,2.0757122294865157e-46,4.627127812915632e-56,7.65094148374693e-18,1.1571052318331526e-45,0.4999999999513203,2.8757637500920567e-63,7.279669944099343e-139,2.6402024421768964e-65,1.1055169927695062e-98,2.0823099568312316e-78,2.2854247136134885e-49,7.037479733234742e-25,7.227914944678736e-86,2.8819002680182777e-128,1.1269522375968167e-79,5.628799786885475e-95,0.49999999995131916,1.8968408026106718e-29,1.799945012669982e-173,2.3944688148275227e-96,7.24820894657295e-99,3.917739780922202e-40,6.212490354510284e-35,1.8852799566796196e-22,2.3774546488050175e-38,9.43344547442014e-28,9.704671413587282e-11,5.149242876592475e-68,1.7816934109097778e-132,1.3996950192182129e-44,2.345915001345006e-71,2.628502569239369e-94,1.7432810841147315e-80,3.1888575120635825e-62,1.2538990216556746e-150,1.666089712797523e-109,2.7628581402074698e-52,1.185850051654576e-71,5.371186295140975e-60,3.4222543987746275e-25,2.4227861688066553e-32,1.1137121161333045e-45,1.7335500730939835e-89,6.061530871412629e-108,2.6090487503871793e-66,6.5716177342639645e-149,6.406442080056338e-100,4.3044224411775166e-72,2.891086920405269e-79,2.1341938690427873e-87,3.1370476155439724e-13,3.705907852509587e-47,8.501555223187496e-52,1.6392524524933396e-98,2.396578577637703e-44,2.4160430553192043e-106,6.780899178671154e-129,1.7553990337234305e-33,7.228517838927287e-66,4.7840663557734345e-167,7.351373379126803e-191,9.226757788631358e-49,2.9615543908329503e-137,2.625880392010042e-65,3.4463888874352374e-79,2.144060987216639e-54,1.2560600574124892e-142,3.335631375205326e-69,9.160703376036307e-155,4.290136005634191e-79
905,6.428660018061093e-35,9.398188186124988e-99,6.100143932512496e-108,7.177635787765207e-30,4.4115316322802125e-235,1.1443159847477702e-69,1.7792425465895678e-89,5.709930628497543e-36,4.190708068587337e-08,1.4974140173417606e-146,0.30849688550820586,2.704637162249443e-75,3.085191895807533e-64,3.587626708382695e-103,3.560833885595179e-102,1.6758322810841978e-184,3.2841386213729725e-48,2.3118700226784373e-41,7.111641002354588e-27,4.011949237852663e-85,3.1115316343909833e-34,6.223775395930552e-105,2.9066502065912655e-83,4.298548239319672e-108,1.2527405155912585e-133,4.2973981763807876e-105,2.0663229208508313e-39,2.2906596809339283e-98,7.600862104537813e-67,1.841552090907118e-88,1.8211820779902683e-76,8.498006379344763e-63,2.0979953284217144e-101,1.0312080001472502e-101,4.4652981136428497e-94,8.592301295742953e-88,1.4262301922642878e-124,1.8767841911926813e-123,8.31916529190757e-120,1.5197362493853214e-84,4.8821612466452215e-88,5.966840934362544e-83,1.2119043820341343e-96,1.742160840154533e-35,3.7579681243952525e-69,2.515431131775086e-96,1.1930947232961409e-136,1.3876066724446702e-118,2.8363241615906747e-47,0.30938313494403147,2.362070582861858e-63,4.369419034896104e-108,3.6150118808649436e-57,1.6113853278684429e-66,6.398168162252508e-48,1.0314711500526442e-56,4.627842691726276e-105,2.8334350817240453e-155,3.4862001059586997e-25,2.871531032031639e-115,7.2302921920727e-133,3.2313539320093196e-62,2.49145929555031e-95,5.876150957821437e-166,7.514795700497019e-136,1.370902886221423e-100,2.9162534392642713e-68,1.0329875092526092e-85,5.980023871447285e-45,4.160927024956094e-05,1.5490176304131871e-89,1.3180392860992658e-101,8.915290930489589e-140,0.07269244862350144,1.6231180182276772e-189,2.2609887281264445e-111,4.1641164298540755e-45,4.713169591954052e-89,1.242923385806088e-156,5.0134309222217695e-67,4.980926155526141e-78,3.3284372391279187e-32,2.825386559054207e-159,2.261666758292865e-64,2.515847591612503e-118,1.625993795403715e-115,2.0563700066082768e-31,5.328014224537304e-59,1.5045227653194824e-219,0.3093858796280399,3.21520604680355e-20,3.2213138994367954e-103,1.7681142874186014e-31,1.1889111595550475e-10,7.570013398050716e-17,7.915920738632797e-42,1.7866385813731621e-44,6.313302641160017e-144,3.9859665686588187e-91
909,6.97198526916897e-114,9.432628478259112e-165,8.288453067839917e-60,1.503954710959906e-17,0.0,4.57116566589907e-45,9.79496242644104e-59,1.4480249950774207e-113,1.1899677944628083e-85,1.4539856410452796e-274,1.0207302976392483e-68,3.3634125722783957e-175,1.4300521324539887e-148,1.3410532143786955e-136,4.3930093822651425e-176,9.885311652267323e-117,2.20906908135956e-136,1.885041228337521e-85,1.5031098489335417e-149,1.4363997202179004e-112,8.586274959079879e-93,3.438232250362651e-20,4.303776027977034e-05,2.0754735129667198e-32,9.330004451359282e-53,0.0003325790144430957,1.5658928335295478e-86,2.546817274803749e-65,2.3269509901334802e-08,0.19475788515204637,0.03636420068853519,1.7153477905577653e-10,1.0596453658421056e-47,2.05589364273173e-40,1.313669918987668e-06,2.768924501570515e-200,0.18422832923779509,0.19475519898796273,3.87895552325922e-21,0.1947587137481284,0.1947587137481284,1.4346046834147879e-127,2.79798822537826e-82,1.298189970294501e-30,7.810328974684609e-75,6.558693915564214e-44,2.2910351974830016e-116,3.492367302733067e-160,6.046270406716368e-139,1.1968567324789754e-127,1.594779829666801e-14,3.1277907907972614e-83,5.1002848232922944e-49,5.61615908543321e-91,1.927849668274269e-65,6.764177809002396e-41,9.347589346228494e-106,8.703526895183186e-55,5.637640411430632e-44,9.7448448835816e-77,4.8681724927754097e-98,1.1213671295278964e-84,1.8117866630311738e-56,1.2112539192659345e-139,6.431094336295837e-123,9.58961329483213e-106,1.171077779305928e-60,4.551689948693734e-09,8.48085197858589e-43,2.3110430996766885e-24,8.953285124687187e-45,1.6940567331073103e-114,2.4122648529468692e-88,2.8216407715103772e-39,7.928900940412544e-208,1.0392229430050991e-168,3.6475208048397324e-61,1.9081050425991384e-44,4.798474545206133e-140,7.152057991976007e-38,9.008706039381987e-76,1.3992851030308768e-18,4.319668843246235e-123,8.007449954055774e-67,4.76643965621227e-99,5.710809728223984e-141,3.942550101128358e-49,2.486507121295186e-17,1.649813020655036e-187,1.623614088216782e-175,1.8219585999346826e-46,2.4964510620094428e-180,1.757162500187659e-89,8.227529527222954e-108,6.024026823902077e-53,2.9079962502933995e-133,1.142519201662337e-14,1.6832986717322113e-116,6.928407109146005e-89
