Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
2.9811191559540396e-24,2.041563727633308e-19,1.1348197000860254e-24,1.4311481419359595e-27,7.808913645976856e-16,1.6447226182278535e-12,1.0605086170860205e-29,2.3420359622192586e-20,3.459594209928015e-24,2.3411154253384667e-13,5.97213549683864e-13,3.3385021975622406e-22,3.1856487075369127e-22,2.005009533521971e-14,7.724164645783201e-14,5.732573130202344e-15,3.932399176761315e-11,5.179144983288853e-24,1.8557419023915843e-16,1.7853718173142647e-26,2.0872065145786257e-20,2.723478809387002e-10,1.1106360808457846e-09,2.891578939341843e-18,1.0335816549884443e-20,2.23347506973486e-15,8.072279166198158e-09,5.915860758808267e-16,1.8717664115409884e-15,5.24624388405978e-15,9.045986079920978e-29,4.631380971256946e-14,1.9589862665951958e-17,4.999876453607011e-13,3.255488867777492e-20,6.076918840450301e-12,4.846877433982001e-20,9.463555484583606e-29,6.101097005565281e-17,3.0020413893005354e-22,8.313051345798537e-27,3.1038379036821804e-18,7.945032079954395e-17,2.4158929358240136e-24,4.112744120761321e-15,7.921299898774705e-26,1.0767797466502904e-07,1.1718891949150315e-26,4.541926780617503e-23,2.5068465707719915e-14,6.247197709859623e-23,7.989499515519602e-09,3.1844554485982273e-22,4.713920528779754e-14,5.029374346588914e-14,1.1210175772306715e-16,2.624972192275549e-06,1.6264991037050205e-21,1.1169501132637595e-27,1.753715227798091e-22,2.7475032610291465e-23,1.0453776290205785e-16,8.567607047570618e-15,6.540059562462325e-18,6.383083909633109e-09,1.6757935464326532e-15,3.627549596894339e-08,4.0112942594163567e-23,3.6392039435792393e-22,2.3459661175563707e-21,2.4335120805947907e-16,2.126565838550634e-18,3.4578397108420817e-09,7.932167784927632e-19,1.999279834132283e-07,1.6984964721907832e-08,3.0177922672758976e-27,5.849971571970807e-11,2.2179741771776916e-08,1.0494532607640012e-25,1.0856633996842362e-13,6.876838097594415e-28,5.005878570093646e-27,2.172409614616645e-10,6.884344330828272e-20,1.1481727538977845e-29,6.619939035682053e-25,1.2552369301986495e-21,0.9999969627550493,3.392548620454141e-27,1.9172459956638133e-27,9.6787854788806e-18,1.8573478786902448e-18,1.0934885364895303e-15,1.3387163098768692e-27,6.510462819327133e-22,3.223707297353512e-23,1.6163863883106948e-09,5.075296428029852e-22
1.1179031997198816e-07,2.2078852279681958e-10,2.5743628485298242e-08,7.928757413897562e-07,1.3966245428310116e-10,2.1707122758235102e-12,3.42231429244905e-09,1.2552847419618955e-10,9.378696034082107e-11,1.8471172980329255e-11,3.043058414372731e-08,5.97171596073331e-11,1.6465362012643406e-10,2.0891242034211034e-12,1.33529455308937e-12,1.0825120382200322e-10,1.7198505520550332e-10,2.0163384488297974e-10,5.690161305253297e-10,6.8112968760405424e-09,3.248547048951628e-10,6.550923447836134e-11,2.0723124820832875e-11,5.320746618150998e-11,1.8069691607650052e-09,9.666979722361784e-11,1.420270821116369e-11,2.794527067296309e-07,1.7019060256937436e-11,3.6468731765488376e-07,7.401699091069517e-08,9.985811400691743e-09,1.3497323508190537e-07,1.1572863493887964e-10,7.62184177045566e-06,3.682719841436333e-11,6.820474146576145e-10,4.931754604704409e-09,5.072857091568593e-09,1.0234837413831833e-10,1.232510997554609e-06,4.8460892897673735e-12,8.295603899549218e-08,2.385955213872584e-09,5.684897928666998e-08,1.5010543258363928e-09,3.6007475993880575e-14,2.226942890032475e-08,3.8883094836668033e-11,4.727387736773913e-10,2.131008671387354e-10,7.533801501016439e-09,8.454810353439834e-12,9.778846644384785e-12,6.686000640927204e-10,2.916032545017231e-06,1.0240808604170238e-12,1.2946624696537887e-09,1.8262940138571867e-06,2.2179453277899338e-10,1.8377644433819006e-09,2.321788131352501e-05,1.1208287012449789e-10,2.7673279008618313e-10,1.1032523818228459e-09,2.871492196683471e-10,3.261494224338302e-11,4.159385615857785e-07,1.7916543508011176e-06,6.872563157247511e-06,1.3910386637596122e-09,3.958571344437239e-10,1.6209238722578357e-09,1.1607613950357858e-07,3.0307606566673996e-13,2.349468713290608e-11,4.314813703137557e-08,2.863555893146349e-12,1.0681877131612802e-12,9.78547950659334e-09,8.217424192439394e-13,2.233958073853112e-06,4.204301307159122e-07,7.170881187414648e-12,6.18762156065619e-08,8.009018821754344e-09,1.6251795665233472e-10,8.409208664162498e-10,1.8170129795852035e-12,7.3331178771271e-08,0.999947786287786,6.9597116954735936e-12,2.2799429065627247e-10,1.0932964395872411e-10,1.9998837888972107e-09,3.124401310780172e-10,1.3144076099173706e-06,1.166281335021139e-11,1.367922498132487e-09
1.7652708486840824e-08,3.2394519656839794e-07,6.419006201441177e-08,2.0200701650913364e-06,3.7053425910318916e-06,7.632227495608402e-08,3.376538150114849e-06,2.519770735448879e-06,1.2718500474652304e-07,8.014129210136895e-07,5.986611723403547e-08,6.53748770261204e-06,5.175445168607231e-06,2.7689101459359355e-07,5.310822580996595e-09,7.007841673841575e-06,7.725130892471166e-09,1.3963277925874705e-07,1.8912536549068032e-06,5.4294269998734496e-08,5.582342155198873e-05,5.961217455488299e-07,1.5289858912488783e-05,0.0009374025698018792,9.365345866575096e-06,2.2903904740388498e-05,3.355050851173892e-09,3.294318565310043e-09,7.407665348245112e-05,0.007845647356542203,4.962969945711085e-07,1.8963157567197386e-05,2.6425342379854903e-06,0.0016803951556245708,1.817214676010158e-07,8.444512267466144e-07,4.807906328388604e-07,5.471062395867541e-06,9.346525746682263e-06,7.488252796416227e-07,1.0040227733945872e-08,1.288845080919263e-09,1.3832344666920926e-09,1.3684553653162789e-08,3.035651980398558e-08,2.6914646466668477e-06,1.4873685364595918e-05,2.0759971066504616e-08,1.9250672705993373e-06,7.758879936250754e-08,4.3908088191403037e-10,4.176508184004335e-06,3.9183906919706706e-05,1.1172429686114374e-06,0.00012120480871438745,1.49812512727116e-05,1.31888596317831e-08,9.991685129524852e-08,1.0129393808974679e-08,4.3581446558112055e-08,1.5388868441618764e-05,5.3854973383763056e-08,2.548877336434625e-05,1.0354857328159162e-10,5.12611653186226e-06,0.0002337399877292205,2.909686808668158e-08,1.4119901887196537e-07,6.833531965938292e-08,3.1431792052094686e-07,0.0005243388295669837,2.4967071346623465e-07,2.932461523819887e-07,1.8180177786870642e-07,9.643019668031143e-08,3.873608064874763e-08,8.713181799966709e-10,6.634287846840708e-09,1.2504942587839272e-08,0.9881584937424766,5.9393545025634495e-06,1.386050160516108e-06,1.7608620624329779e-07,6.440292215694399e-10,2.2867631298243213e-06,1.149469204795714e-06,7.790932079681585e-08,4.5668874049100643e-08,3.250590508176759e-07,1.8805098088949372e-08,3.344093038953113e-07,3.108853525868319e-07,1.1218148876803165e-05,8.512868384973128e-05,3.0841348547793197e-10,1.185629905796905e-09,6.320539157989013e-06,4.0518019639833086e-08,5.82951613425232e-06
5.5061157051353415e-12,2.695426465681673e-10,8.625944455433492e-10,1.3100120167865463e-08,3.7436585408068104e-09,1.509589371426689e-10,1.0749813117976266e-09,4.3239826753569286e-10,1.321341069818374e-10,2.175889132779454e-10,8.198407117163363e-11,8.703269244737515e-10,3.5990020659661425e-10,9.796458014541675e-10,1.2711124746700243e-10,1.0293626098836285e-07,2.5602137891646546e-09,5.575320032996224e-11,6.626249733248798e-10,4.236023747643162e-11,3.6897096293320954e-09,1.1946011337169352e-06,1.0901995583419817e-05,3.2170123928590277e-06,2.46748574393695e-08,0.9999739164624148,4.811922474189351e-12,2.823537191749901e-10,3.0887016523267788e-06,2.1231614310823246e-07,2.0435803941499367e-07,3.3059561664177975e-06,8.980947078509011e-10,1.0401562633548462e-07,1.217425298223454e-08,2.450259159386173e-08,2.919616750126481e-09,6.493500989299475e-10,2.4340859364518797e-08,1.7080006272540557e-06,1.997831764350326e-09,5.986817919361462e-12,1.569746615061562e-11,6.933751736283264e-10,3.5677866034751777e-10,1.7879479126057737e-10,5.37179748473244e-08,3.1877832909577006e-10,5.6690611932628024e-11,2.1562913968279123e-11,9.156795370349439e-10,2.7075925175932276e-09,3.7982911883429375e-08,7.175970639369336e-10,6.866206104491999e-10,1.6271456376597318e-10,1.8187582333421006e-09,1.637795087146041e-08,2.7430773628927666e-13,5.318639460897457e-12,9.567670256251171e-09,8.999587128400024e-10,1.1046289138451982e-06,1.8168228614667462e-12,2.2505925045884783e-10,1.181448510249633e-07,1.0771360757798493e-08,1.420561062525839e-08,1.1697722827425449e-11,7.395456061842476e-12,2.0965521502172247e-07,1.212960414601204e-09,5.670129059273389e-08,9.020885246745143e-09,7.811637079549845e-09,1.0727759281538975e-11,1.2094999685081632e-12,4.249368878201338e-09,1.0481209558381711e-10,1.4710586902812191e-09,2.0579699263201024e-10,1.2497790795514998e-09,1.8539071740236222e-11,4.515266777913614e-12,8.682271064204575e-12,8.736216742148264e-11,2.3112821998380263e-10,1.7420710032422493e-09,7.899963774766604e-08,8.267419218885558e-12,8.528957044503087e-11,4.0978651500339803e-10,7.082841219109607e-10,5.8321935541503816e-08,3.831440484119573e-12,1.4871831721500004e-11,8.714520245981176e-08,5.50529703830434e-09,2.1585390349378766e-08
2.6424175178629705e-10,1.410851777638372e-09,3.453218902530829e-09,4.4203347997994397e-07,2.7790901056205215e-11,2.200519517723934e-09,2.4579590324996483e-07,1.5046907405920465e-11,6.906405865721634e-11,1.8696379733528588e-11,1.2752255463103357e-16,1.1638242807769777e-11,4.182789256026565e-11,7.703519073431003e-14,2.007057606332334e-13,4.161003379602071e-06,6.564559614064822e-12,1.3017393602837773e-09,4.680808204356792e-13,1.0780329179845565e-07,2.8099711410142334e-10,7.884075472284674e-09,2.587572318055932e-11,1.3292190650334285e-08,2.832123568258631e-08,1.4482261468932127e-09,1.4901486511801293e-12,4.251904700508024e-08,9.84999201755968e-09,8.839262499993569e-05,1.2817417958735749e-08,2.201011419695662e-09,1.687623642551051e-08,1.1561668973008989e-10,4.74528312377749e-07,4.207104617016524e-14,0.00016094066073151625,0.9990575756832387,6.438546875267993e-05,0.00039593670815900886,0.00017839701133262424,4.4720097991984334e-10,3.7224190304675585e-08,3.4536130511341934e-09,1.190542468241961e-12,1.658410567904144e-08,1.2214012857124335e-15,7.985997866394866e-07,2.165770641143186e-11,4.8027639156311584e-14,1.3591744571683426e-09,6.185881749608401e-09,2.315089054650747e-11,1.1183783067940138e-16,1.2022905705780896e-10,4.044230814240036e-10,1.2836348796719754e-14,1.0090428336593525e-05,3.855999785131059e-07,8.426263105599136e-08,2.8450790743806224e-09,3.261404984023955e-10,9.619086192979519e-10,3.240391236862441e-10,8.090169658598477e-14,5.3141112891730426e-11,1.2575557264173601e-12,1.812073581020053e-07,2.082923830172377e-09,5.729163468429515e-11,1.3819580961868827e-10,1.0008813166186861e-11,5.211509196523881e-08,5.36991875708499e-11,1.978750668554716e-15,3.406933492057393e-13,1.92864692317776e-06,8.107145763185786e-10,2.4317907365585535e-12,9.575211401026693e-08,8.061176962158893e-14,5.266483715642544e-09,2.0827051058451603e-06,1.3767466803397936e-13,1.3491109818380487e-06,1.3165160092735874e-08,2.4574570044829964e-12,3.114750821268765e-05,1.6169801945666376e-12,2.19588961439136e-07,1.202964985904511e-07,1.3858696851169104e-13,5.456791022488754e-13,1.470112247020543e-14,5.4581954780396164e-09,4.2219719478018923e-10,1.6258107908662449e-07,5.1206067043053584e-12,5.674201454081385e-12
0.00012678120994530888,1.0740227061052766e-09,4.6563651058305596e-11,0.00044504538452744675,7.254300621648013e-08,2.4298832042698243e-10,1.5415856374015694e-08,7.837717974672149e-07,6.229151200430937e-05,3.166092623407404e-07,7.412587393929403e-07,5.123952522702578e-05,7.393453759831908e-08,8.379654766438346e-07,1.1222928684843162e-07,5.121424781685044e-10,1.8016144219288714e-08,4.8146253004782865e-05,0.8961929620942143,2.460630919459819e-10,8.68219406431729e-05,8.260286875358514e-12,1.867186631368053e-10,6.145665971251254e-10,2.131183513666875e-05,6.063807267473414e-10,8.838028311393105e-08,1.0410217366200077e-08,1.1083256681770295e-07,8.997023841502398e-10,2.3668140424622712e-09,1.2153187978583808e-12,1.450918649499423e-10,1.0308423077727789e-06,4.127676958817771e-10,1.930320837876485e-07,2.0660468155082847e-11,2.1617255087651846e-09,1.6172035254775813e-09,1.8546198967604262e-08,8.42120713831367e-11,1.182591108523531e-08,4.514249455977485e-12,1.0776257485156153e-06,5.082070142218144e-11,2.5198830170401786e-09,7.035538083526538e-08,1.6710058565962832e-08,0.07537867457493945,0.01722086876429083,2.360029218462512e-12,7.356942791984898e-09,0.00011291869562509583,3.1869336956502865e-06,1.0605101832026694e-06,2.4242139249457924e-08,9.71491639962706e-08,4.094080770537294e-10,3.0731333586442145e-08,4.5644766578616615e-07,3.197890828956879e-07,2.6211363274095404e-07,8.647199625278281e-06,9.392694732764765e-09,5.352798834713866e-11,5.4556637164914976e-08,8.959305516422827e-11,6.707982776485789e-11,1.1087934554559078e-08,0.00033711023596747213,2.386596255792198e-07,0.00019441650210377164,1.866055780166246e-11,5.509607202962035e-09,4.251801517215801e-06,4.990748484315327e-06,2.6664804532351616e-07,6.297872829034846e-10,2.1806077600679677e-09,2.547868101322132e-06,4.986480385210569e-07,1.1127013038427111e-10,8.663424827863371e-09,6.017895297508724e-08,3.299657564876872e-08,4.001049873277575e-07,0.00038009887592181803,3.7393500127639365e-09,2.0543471806453596e-08,0.003019775723686873,9.65932096460111e-09,0.00015396267428573733,6.085753867497971e-07,0.006133322453322002,9.253685986689755e-09,3.5418381809098605e-07,9.423571405237423e-10,9.943883369267126e-08,5.838136174042118e-08
0.9998582912390209,4.8008744382032685e-08,2.271272321706031e-08,2.311784518683339e-05,4.8323710253743425e-09,6.609465373470785e-10,4.820057073515243e-09,1.6711156163985712e-07,5.545751547364702e-07,1.7246594893744054e-06,6.749943700314292e-07,1.203691384917042e-06,1.5298549373466786e-07,1.284017632988185e-07,4.7097313114433084e-08,6.965696893130693e-11,1.1857578960362487e-07,1.5767885863686674e-07,2.8800404846749517e-06,9.149739429138352e-09,6.975598467099411e-05,4.434999947212039e-10,8.17186663426665e-12,8.542940077207359e-09,3.2302754899542505e-06,9.251146623337591e-10,5.4918742362443685e-08,1.9487092434470023e-10,2.997592505034891e-09,1.2365793621511843e-11,1.9420185399223075e-09,1.2000995150512348e-09,1.3238653312302262e-10,3.163984777617158e-08,6.220415393862757e-10,5.1303419802910793e-08,1.7772983263551088e-12,2.2103174242493258e-06,3.659983175392971e-09,7.085772971802963e-08,2.819093096868794e-10,3.5432029976599713e-07,2.4360349600851957e-10,2.103025406789423e-08,1.0035721455012692e-08,8.611577465631048e-10,2.664089702155327e-09,6.612880365998896e-09,1.8518540101115193e-05,7.002807842004817e-07,3.5084655001452495e-10,3.0365823813675435e-09,1.7052673516663528e-08,1.2723797593798317e-07,2.035331132137126e-07,4.708842751856397e-08,7.1577241985698825e-09,1.6163313938838334e-10,1.898108318952282e-08,1.1516663184202676e-06,1.8983672646193905e-07,2.318842387835853e-09,2.5954321437811147e-10,1.1809480664796118e-09,1.8218313629588732e-09,2.479340190926677e-06,2.684685869301094e-11,5.7581609115302297e-11,1.423983273871794e-08,1.287908756677393e-07,1.0941925845368513e-08,8.363500592765737e-08,9.803038704095088e-11,2.8838050968884147e-10,1.6918691248502336e-07,1.374815503969743e-06,3.806627575179382e-06,1.338838460953654e-10,5.54497423726713e-09,7.826070753708865e-09,5.790577441821075e-09,9.29673067531119e-10,2.524606795268197e-09,2.023098279856516e-09,2.0642437102142545e-07,5.998929952524774e-07,7.419477456182402e-07,5.932312948501637e-10,1.8291803021725194e-10,1.1764897183355625e-06,5.764426968398978e-07,6.050037267997185e-07,3.5316192629117033e-09,1.5521836650614894e-07,1.3983500403027984e-07,1.4697230256764886e-07,2.8181185534162846e-10,6.67593029130157e-08,1.365917275039055e-06
1.4805741902789782e-06,5.852849043797594e-13,1.0079537505769939e-08,5.274524678680478e-10,6.7394102029507e-14,6.469308597017845e-11,1.4860210286922565e-10,6.343739792807347e-14,1.0274249633110025e-13,9.166889381635293e-13,4.958815001920445e-18,3.5151167922526284e-13,2.044448190634675e-13,1.8839863229400732e-17,1.593925290878176e-14,6.170998068438102e-13,1.4962158632309297e-13,3.8097474900188e-11,1.0248634642555228e-11,4.694224226420549e-10,2.2206775631870208e-13,7.071062245697506e-15,4.326054861334573e-18,3.882319370592563e-13,1.0670532026360099e-09,3.5149091262931678e-15,3.3522253688264326e-11,1.6667916891709066e-09,1.9204181108738857e-14,2.1214737820647573e-16,5.58120969854415e-13,9.658468355816378e-15,2.267888399278002e-14,1.1472008033378428e-16,3.4647997910025168e-12,6.322072226494921e-16,1.1031780244643915e-10,1.502123054576525e-07,2.4936360955196644e-09,2.269660038262638e-08,6.875876687258618e-08,1.4308156022922013e-10,2.7157402128872087e-10,5.3772960190033645e-09,3.172824429163993e-14,4.903105611443665e-11,1.1591357457011165e-18,1.4376659628192081e-08,1.7795821409608242e-10,1.2279211269047295e-12,1.5154215376523632e-07,9.950275678848514e-14,4.088672450207652e-16,7.89612549879017e-16,6.22480997661677e-10,1.156364462686438e-12,9.109189270741367e-14,2.164483385083919e-09,1.5447210156557152e-06,4.93321073531425e-07,1.9755605899239903e-10,2.9559601390915783e-09,1.0810292638886639e-14,2.6796376755919314e-09,1.4592843829207443e-17,5.352764815396458e-12,7.769553051856849e-16,1.2868909745598348e-11,2.3367013342346146e-09,1.1812739507752236e-05,4.036328494460428e-13,1.2208758737959027e-11,1.4336747640498479e-12,2.3729858631021263e-10,4.638076882626432e-17,3.0989897480247684e-12,0.9999824213933461,4.502258290280104e-12,4.1345474986405506e-14,4.704863385304442e-14,1.0540709400998775e-15,8.143902925249315e-14,1.7332026472786637e-07,7.940131092808502e-15,3.142974401754148e-10,1.3414050660603675e-06,3.3591706583294824e-09,1.5462073069884627e-07,1.8106502526942234e-16,3.909945322887671e-08,1.6788604597630336e-09,2.414098831992254e-15,2.9855912889328606e-16,1.7942556782138673e-18,1.821434252637795e-10,3.3899337191963028e-09,8.832132227362669e-08,2.320237608095627e-13,3.139453243362693e-14
5.2268031155004423e-11,4.8733702893514753e-11,1.8330542997486334e-08,5.592522932528636e-10,4.9352739995957124e-11,2.9922228251733224e-09,4.3679554848021175e-11,6.985181338327102e-13,1.0003627422227402e-12,3.2766855785731775e-11,7.101390478638167e-10,1.1578256038409881e-12,2.420961302835141e-12,6.684028879745604e-11,5.989563969260514e-09,5.634817445250206e-09,3.342923424621984e-08,1.3748297266481681e-08,7.902285143890587e-09,1.877375659452165e-10,5.841362557093447e-12,1.2396463875110286e-07,2.976974240974906e-08,5.697551132649211e-10,1.1582626285108388e-09,5.168248878181682e-09,6.539261156188887e-09,0.9999375785535959,5.0003028133013517e-11,1.0679194479617439e-10,3.1207309652300724e-10,5.862983289086094e-07,2.5965290954159314e-09,3.3001293493335014e-11,2.397237876501966e-06,3.859464118455177e-10,8.04927937477194e-08,1.4531511084601288e-10,6.258326779061174e-10,1.2704107085475951e-08,5.134261347090271e-08,5.477802442073656e-08,1.9549678887305244e-07,4.300064345439495e-08,3.6029445908228985e-05,4.5248499713366795e-11,4.676317904974888e-10,3.3520384551315675e-10,4.0901610779705065e-14,2.376420049467473e-10,6.21842041211391e-08,1.3655579792711539e-07,2.775899509041349e-12,7.300124739205654e-12,4.009803948228158e-11,3.5100068214072644e-11,1.4499626375216594e-09,5.226384519583864e-06,4.814136993886586e-07,5.3038646879614265e-09,6.493092048992468e-09,9.561933027678575e-09,8.630512463101628e-06,4.371733729301507e-09,8.88773426558246e-10,1.2890934943381407e-11,3.8293153402575166e-07,5.726876206349166e-09,1.8443830187040368e-10,1.250740517977042e-11,1.8230619003038767e-11,2.296024351459192e-11,4.654350035726906e-07,3.060755021541436e-09,2.42240312670069e-09,3.3526802901568954e-09,9.731002590930405e-10,3.461678114755557e-07,1.3119297375270855e-08,2.16386791170966e-11,3.316375512041655e-12,8.660043754054029e-08,2.3918791598259135e-10,2.0594436670958937e-07,3.391143264230312e-10,5.34140888760075e-11,3.633731637025985e-11,1.9135018496594832e-10,5.342935561097318e-07,1.5332289398995415e-09,1.629491210867512e-08,3.287000545746474e-09,1.5718890858424272e-11,1.2533054451685849e-11,9.561076728612954e-11,9.188176374947181e-08,1.49021651657101e-07,5.829763053516306e-06,7.529831918081154e-11
2.312920669552448e-10,1.0808084168238504e-11,5.527568146308293e-10,3.275779458139991e-11,2.564354524622931e-09,4.462785765884636e-09,3.1798939210718664e-09,1.5125522416374271e-09,1.2270283881141674e-10,2.124094659302949e-09,2.598343462833849e-09,2.4210242182203935e-08,1.9151614483913282e-08,3.751212817249522e-08,1.3825410999742214e-10,4.3507500920219196e-08,5.902124513441889e-11,2.0810974713002078e-10,1.6422224337410286e-08,3.759022921202718e-11,2.080029409628611e-08,1.3240759043587275e-09,1.868167897367943e-05,1.860965378220502e-05,3.5526222641103633e-06,9.389440827357781e-06,3.395798196767983e-10,6.032116184059466e-11,2.6658378437386823e-07,1.6454934465213315e-06,2.485780751349524e-08,2.7060032904189787e-08,4.4283862966795165e-10,3.0311688127784667e-06,2.707480550176771e-09,2.393678450358157e-08,2.3350897347299454e-11,9.966733976911518e-09,7.835302242776084e-09,1.1756350299185334e-13,4.1086324861309375e-11,1.1689236706905035e-13,1.8018225237864893e-11,3.6664352980236514e-11,5.256968832409213e-10,7.113557056349937e-11,2.0307654979602636e-07,1.6698469321936697e-10,4.3008331120343e-09,6.690525147027521e-09,1.0192052286440194e-13,2.4951265854426573e-09,2.3513683601363736e-08,3.770539815224857e-09,4.6231736594815337e-08,3.968418811914022e-06,1.8597017723290684e-09,2.6113703683767165e-10,7.692044461153413e-13,3.5840507811085843e-07,3.2744302159623685e-09,6.492361841738937e-07,7.625510680335617e-08,2.253866518645942e-12,7.703814769016489e-09,2.1153181754267807e-05,4.60033346698599e-09,3.2524837817326824e-06,7.536083532509476e-09,5.325526197217402e-10,0.9998931710458803,8.934844768689716e-06,7.2169659937329565e-06,5.9054539165873314e-08,1.6699475154404036e-09,3.574976791131595e-11,4.17041364024672e-12,5.135567766535194e-10,2.372132905310955e-09,5.296293136686505e-07,4.456845460096554e-07,1.2168870000699789e-09,1.3815285423332453e-10,6.029809402048884e-13,9.14712282946073e-12,7.205700933722323e-11,1.1087203491167399e-08,2.8406836215153127e-09,3.670258932109905e-08,3.971029128869704e-12,3.512544282015597e-09,2.7891315833174784e-09,1.2012058906826496e-08,3.850289950522542e-06,1.5526585164543034e-13,9.356874137103835e-12,4.621376537983318e-07,8.915035991113738e-10,2.5139520550558903e-08
